In this review, we focus on the latest developments for precision psychiatry research using artificial intelligence and machine learning approaches, such as deep learning and neural network algorithms, together with multi-omics and neuroimaging data	92	115	ANALYTICAL_METHOD	artificial intelligence
Firstly, we review precision psychiatry and pharmacogenomics studies that leverage various artificial intelligence and machine learning techniques to assess treatment prediction, prognosis prediction, diagnosis prediction, and the detection of potential biomarkers	91	114	ANALYTICAL_METHOD	artificial intelligence
In light of the latest advancements in artificial intelligence and machine learning techniques, numerous biomarkers and genetic loci associated with psychiatric diseases and relevant treatments are being discovered in precision psychiatry research by employing neuroimaging and multi-omics	67	83	ANALYTICAL_METHOD	machine learning
In this review, we focus on the latest developments for precision psychiatry research using artificial intelligence and machine learning approaches, such as deep learning and neural network algorithms, together with multi-omics and neuroimaging data	120	136	ANALYTICAL_METHOD	machine learning
Firstly, we review precision psychiatry and pharmacogenomics studies that leverage various artificial intelligence and machine learning techniques to assess treatment prediction, prognosis prediction, diagnosis prediction, and the detection of potential biomarkers	119	135	ANALYTICAL_METHOD	machine learning
In addition, we preliminarily explored the machine learning-based methods for identifying mutation markers of anti-cancer drug sensitivity and produced optimistic results, which suggests that a reliable dataset may provide new insights and essential clues for future cancer pharmacogenomics studies	43	59	ANALYTICAL_METHOD	machine learning
To test the ability of machine learning (ML) approaches with clinical and genomic biomarkers to predict methotrexate treatment response in patients with early rheumatoid arthritis (RA)	23	39	ANALYTICAL_METHOD	machine learning
Due to the limited resources, high costs, long duration, and low hit-to-lead ratio in the development of pharmacogenetics and computer technology, machine learning techniques have assisted novel drug development and have gradually received more attention by researchers	147	163	ANALYTICAL_METHOD	machine learning
In this paper, we consider whether feature selection in a single database can benefit from incorporating similar databases	35	52	ANALYTICAL_METHOD	feature selection
We report that by using adaptive multi-task elastic net for feature selection and Random Forest for prediction, the prediction performance can be improved for pharmacogenomics databases	60	77	ANALYTICAL_METHOD	feature selection
We also present a simulation study to explain the robust feature selection benefit of adaptive multi task elastic net while dealing with noisy features	57	74	ANALYTICAL_METHOD	feature selection
The association between genotypes, alleles and blood pressure response to treatment was determined by conducting multivariate logistic regression model analysis	126	145	ANALYTICAL_METHOD	logistic regression
To overcome this hurdle, machine learning models have been extensively adapted in drug dose prediction	25	41	ANALYTICAL_METHOD	machine learning
In this tutorial, random forest and neural network models will be trained in tandem with a multiple linear regression model on the International Warfarin Pharmacogenetics Consortium dataset using the scikit-learn python library	18	31	ANALYTICAL_METHOD	random forest
Kaplan-Meier survival analyses were used to assess time to first withdrawal	0	21	ANALYTICAL_METHOD	Kaplan-Meier survival
Linear and logistic regression analyses were used to assess predictors of withdrawal symptomatology	11	30	ANALYTICAL_METHOD	logistic regression
We genotyped 16 polymorphisms in genes for enzymes involved in the folate-methionine pathway and in methotrexate transport, and analysed their association with treatment efficacy and toxicity using classification and regression tree analysis and logistic regression	246	265	ANALYTICAL_METHOD	logistic regression
Patients carrying at least one variant allele had ~7-fold increased risk of treatment failure compared to patients with the wild-type genotype, as shown by the classification and regression tree analysis and logistic regression (odds ratio [OR], 6	208	227	ANALYTICAL_METHOD	logistic regression
Genetic association studies have shown polymorphisms at specific loci may help identify individuals at greatest risk and response to oral antidiabetic drugs	0	19	ANALYTICAL_METHOD	Genetic association
These models were evaluated within the PLATO software package using pair wise logistic regression models	78	97	ANALYTICAL_METHOD	logistic regression
In light of recent advances in biomedical computing, big data science, and precision medicine, there is a mammoth demand for establishing algorithms in machine learning and systems genomics (MLSG), together with multi-omics data, to weigh probable phenotype-genotype relationships	152	168	ANALYTICAL_METHOD	machine learning
Recommended dosing regimens for pregnant WWE were selected using Monte Carlo simulation based on the established optimal model	65	76	ANALYTICAL_METHOD	Monte Carlo
Monte Carlo simulation based on optimal PopPK model revealed that the LTG dosage administered to carriers of the UGT2B7 rs4356975 CT or TT genotype required a 33-50% increase to reach the pre-pregnancy target concentration, and carriers of the ABCB1 rs1128503 GG genotype required a 33-66% lower dose of LTG than carriers of the ABCB1 rs1128503 AA or AG genotype	0	11	ANALYTICAL_METHOD	Monte Carlo
While detection of known variants has benefited from pharmacogenomic-dedicated bioinformatics tools before, in this paper we have tested novel deep computational analysis in addition to artificial intelligence as possible approaches for functional analysis of unknown markers within less studied drug-related genes	186	209	ANALYTICAL_METHOD	artificial intelligence
The molecular docking studies revealed that Aliskiren and other clinically approved drug molecules have a high binding affinity with both wild and mutant structures of renin, CYP2D6, and CYP3A4 proteins	4	21	ANALYTICAL_METHOD	molecular docking
Here, we leverage publicly available, whole genome sequencing data collected from global populations, evolutionary characteristics, and annotated protein features to construct a new in silico machine learning pharmacogenetic identification method called XGB-PGX	192	208	ANALYTICAL_METHOD	machine learning
Associations between genetic variants and treatment outcomes (drug survival and Psoriasis Area Severity Index reduction) were assessed using logistic regression analyses (crude and adjusted for gender, age, psoriatic arthritis and previous treatment)	141	160	ANALYTICAL_METHOD	logistic regression
We illustrate how massively parallel experimental assays, artificial intelligence (AI), and machine learning can synergize with population-scale biobank projects to facilitate the interpretation of NGS data to individualize clinical decision-making and personalized medicine	58	81	ANALYTICAL_METHOD	artificial intelligence
We illustrate how massively parallel experimental assays, artificial intelligence (AI), and machine learning can synergize with population-scale biobank projects to facilitate the interpretation of NGS data to individualize clinical decision-making and personalized medicine	92	108	ANALYTICAL_METHOD	machine learning
A non-conditional logistic regression was used to identify the factors associated with hepatotoxicity	18	37	ANALYTICAL_METHOD	logistic regression
Digital health, an emerging scientific domain, attracts increasing attention as artificial intelligence and relevant software proliferate	80	103	ANALYTICAL_METHOD	artificial intelligence
Objective: bioinformatic methods and molecular docking technology were used to predict the active components, targets, and related biological pathways of the Xiexin capsule in the intervention for dyslipidemia, exploring its mechanism	37	54	ANALYTICAL_METHOD	molecular docking
This study investigates how artificial intelligence (AI) and machine learning (ML) can address key challenges in integrating pharmacogenomics (PGx) into psychiatric care	28	51	ANALYTICAL_METHOD	artificial intelligence
This study investigates how artificial intelligence (AI) and machine learning (ML) can address key challenges in integrating pharmacogenomics (PGx) into psychiatric care	61	77	ANALYTICAL_METHOD	machine learning
Using multivariate Cox models, the combined variable pre-existing psychiatric comorbidities/SLC22A2 variants and the use of non-tenofovir alafenamide containing antiretroviral regimens were predictors of dolutegravir discontinuation for neuropsychiatric symptoms	19	22	ANALYTICAL_METHOD	Cox
Future updates of the knowledge base will include additional emphasis on transcriptomics, proteomics, metabolomics, and other omics research; explore opportunities for leveraging data sets designed to support scientific discovery; and incorporate advanced machine learning bioinformatics capabilities	256	272	ANALYTICAL_METHOD	machine learning
Quality control of genome-wide data was performed according to standard criteria and linear/logistic regression models were used as appropriate under an additive hypothesis	92	111	ANALYTICAL_METHOD	logistic regression
Using machine learning (ML) techniques with pharmacogenomics data provides one pathway toward individualized prediction of therapeutic outcomes of antidepressants	6	22	ANALYTICAL_METHOD	machine learning
A random forest (RF) model was then used to assess SNPs most predictive of PZQ efficacy, with a misclassification rate of 29%	2	15	ANALYTICAL_METHOD	random forest
These developments are paralleled by advances in machine learning, which have allowed us to parse the immense wealth of data and establish novel genetic markers and polygenic models for drug selection and dosing	49	65	ANALYTICAL_METHOD	machine learning
Next, binary logistic regression was applied to evaluate the association of the PGSs to SSRIs treatment response in a discovery sample (ISPC, N = 865), and in a replication cohort (STAR*D, N = 1,878)	13	32	ANALYTICAL_METHOD	logistic regression
Reflecting on published proposals and materials presented by the US FDA, a decision tree for generating robust scientific data from samples collected from an already conducted trial to allow PRA is presented	75	88	ANALYTICAL_METHOD	decision tree
A multiple linear regression model revealed that the ABCC3 -211C/T polymorphism was not independently associated with ADP-induced MPA measurements; a multiple logistic regression model revealed that carrying the ABCC3 -211C allele was not associated with the risk of developing an ST event in clopidogrel-treated patients not harbouring CYP2C19*2, *3 and *17 variants	159	178	ANALYTICAL_METHOD	logistic regression
This article offers a perspective of the relations that exist between the fields of big data and biotechnology, including the related technologies of artificial intelligence and machine learning and describes how data integration, data exploitation, and process optimization correspond to three essential steps in any future biotechnology project	150	173	ANALYTICAL_METHOD	artificial intelligence
This article offers a perspective of the relations that exist between the fields of big data and biotechnology, including the related technologies of artificial intelligence and machine learning and describes how data integration, data exploitation, and process optimization correspond to three essential steps in any future biotechnology project	178	194	ANALYTICAL_METHOD	machine learning
The predicted drug targets were screened with the known RA drugs based on molecular docking	74	91	ANALYTICAL_METHOD	molecular docking
When considering the intersection of traditionally distinct arenas of medicine, that is, artificial intelligence, healthcare, clinical genomics, and pharmacogenomics-what ties them together is their impact on the development of precision medicine as a field and how they each contribute to patient-specific, rather than symptom-specific patient outcomes	89	112	ANALYTICAL_METHOD	artificial intelligence
Additionally, this study also discusses the advantages as well as the current challenges associated with artificial intelligence, healthcare, clinical genomics, and pharmacogenomics	105	128	ANALYTICAL_METHOD	artificial intelligence
The Center is organized around the construction of "Knowledge Engine for Genomics" (KnowEnG), an E-science framework for genomics where biomedical scientists will have access to powerful methods of data mining, network mining, and machine learning to extract knowledge out of genomics data	198	209	ANALYTICAL_METHOD	data mining
The Center is organized around the construction of "Knowledge Engine for Genomics" (KnowEnG), an E-science framework for genomics where biomedical scientists will have access to powerful methods of data mining, network mining, and machine learning to extract knowledge out of genomics data	231	247	ANALYTICAL_METHOD	machine learning
Supervised machine learning models have been favored because they are capable of acquiring both classification patterns and structures from data	11	27	ANALYTICAL_METHOD	machine learning
This article reviews recent advances in applying natural language processing (NLP) to Electronic Health Records (EHRs) for computational phenotyping	49	76	ANALYTICAL_METHOD	natural language processing
We then define a summary score for each gene based on allele frequencies and train linear and logistic regression classifiers to predict drug response phenotypes	94	113	ANALYTICAL_METHOD	logistic regression
The difficulty in analyzing the mole of information generated by DMET<sup>TM</sup> platform led to the development and implementation of algorithms and tools for statistical and data mining analysis	178	189	ANALYTICAL_METHOD	data mining
Cox proportional hazards regression with time-varying analysis assessed the association of the eight PK-related SNVs with the risk of bleeding from DOACs in unadjusted and covariate-adjusted models	0	3	ANALYTICAL_METHOD	Cox
Deep learning encapsulates a family of machine learning algorithms that has transformed many important subfields of artificial intelligence over the last decade, and has demonstrated breakthrough performance improvements on a wide range of tasks in biomedicine	116	139	ANALYTICAL_METHOD	artificial intelligence
Deep learning encapsulates a family of machine learning algorithms that has transformed many important subfields of artificial intelligence over the last decade, and has demonstrated breakthrough performance improvements on a wide range of tasks in biomedicine	39	55	ANALYTICAL_METHOD	machine learning
In this computational study, protein modeling, shape-based screening, molecular docking, pharmacogenomics, and molecular dynamic simulation approaches have been utilized to retrieve the FDA approved drugs against AD	70	87	ANALYTICAL_METHOD	molecular docking
Despite advancements in machine learning and in-silico predictions, scarcity of data hampers accurate prediction of drug candidates' pharmacokinetic properties	24	40	ANALYTICAL_METHOD	machine learning
We explored the mechanism of STDP against MVA by network pharmacology and molecular docking	74	91	ANALYTICAL_METHOD	molecular docking
The advent of molecular radionuclide theranostics, multidisciplinary tumor board decision making, artificial intelligence and radiomics interpretation of diagnostic imaging, evolution of pharmacogenomics prediction of tumor response, and regulatory requirements for prospective individual dosimetry are just some of the elements which are broadening the essence of physician responsibility	98	121	ANALYTICAL_METHOD	artificial intelligence
Among the identified small set of genes associated with reduced breast cancer incidence, laboratory experiments on one of the genes, CDC42, showed that its downregulation by metformin inhibited cancer cell migration and proliferation, thus validating the ability of machine learning approaches to identify biologically relevant candidates for laboratory experiments	266	282	ANALYTICAL_METHOD	machine learning
, individual's symptom profile, concomitant diseases) can be integrated with genetic information through artificial intelligence to provide treatment recommendationsThe creation of pharmacogenetic services within healthcare systems is a challenging and multi-step process, education of health professionals, promotion by institutions and regulatory bodies, economic and ethical barriers are the main issues	105	128	ANALYTICAL_METHOD	artificial intelligence
Following the rise of artificial intelligence (AI) technology such as machine learning and deep learning, an increasing number of GWAS/PheWAS studies have successfully leveraged this technology to overcome the aforementioned challenges	22	45	ANALYTICAL_METHOD	artificial intelligence
Following the rise of artificial intelligence (AI) technology such as machine learning and deep learning, an increasing number of GWAS/PheWAS studies have successfully leveraged this technology to overcome the aforementioned challenges	70	86	ANALYTICAL_METHOD	machine learning
Several case studies under evaluation mainly involve next generation sequencing (NGS) experiments, like deciphering gene expression from total and single cell (scRNA-seq) analysis; for the latter, a description of all recent artificial intelligence (AI) methods for the investigation of cell sub-types, biomarkers and imputation techniques are described	225	248	ANALYTICAL_METHOD	artificial intelligence
In this review, the fundamental basis of machine learning (ML) and data mining (DM) are summarized together with the techniques for distilling knowledge from state-of-the-art omics experiments	67	78	ANALYTICAL_METHOD	data mining
In this review, the fundamental basis of machine learning (ML) and data mining (DM) are summarized together with the techniques for distilling knowledge from state-of-the-art omics experiments	41	57	ANALYTICAL_METHOD	machine learning
2) and clinical conditions in relation to severe (III-IV) adverse drug reactions (ADRs), stepwise forward multivariate logistic regression analyses were performed	119	138	ANALYTICAL_METHOD	logistic regression
In 7,649 unrelated African-ancestry (AFR) and 326,214 unrelated European-ancestry (EUR) participants from the UK Biobank, we associated pharmacogene haplotypes from 50 genes with 265 (EUR) and 17 (AFR) medication use phenotypes using generalized linear models	234	252	ANALYTICAL_METHOD	generalized linear
In this study, we estimated the coefficient of variation (CV) for the intrinsic hepatic clearance of tolbutamide by CYP2C9 for each CYP2C9 genotype using previously reported area under the blood concentration curve (AUC) and oral clearance (CL<sub>oral</sub>) values in a Monte Carlo simulation with a dispersion model	272	283	ANALYTICAL_METHOD	Monte Carlo
To account for human complexity, multicomponent biomarker panels encompassing genetic, personal, and environmental factors can guide diagnosis and therapies, increasingly involving artificial intelligence to cope with extreme data complexities	181	204	ANALYTICAL_METHOD	artificial intelligence
009, logistic regression), when comparing "best" and "worst" risk groups	5	24	ANALYTICAL_METHOD	logistic regression
Genetic association studies may improve our understanding of how genetic variation affects skin cancer risk and potentially guide immunosuppressive treatment and skin cancer screening in at risk individuals	0	19	ANALYTICAL_METHOD	Genetic association
Multiple linear regression (MLR) and machine learning techniques in pharmacogenetic algorithm-based warfarin dosing have been reported	37	53	ANALYTICAL_METHOD	machine learning
In this literature-based study, we compared the performances of eight machine learning techniques with those of MLR in a large, racially-diverse cohort	70	86	ANALYTICAL_METHOD	machine learning
The adjusted hazard ratio (HR) in the Cox regression model was calculated	38	41	ANALYTICAL_METHOD	Cox
Applying knowledge discovery methods from the area of data mining and machine-learning to this comprehensive set of HCV therapy modulating genes, relating the HCV genes to the world wide knowledge on genes given in the form of the Gene Ontology (GO) knowledge base, found that the relevant genes belong to the GO subcategories of "inflammatory response" and "immune response" and "response to virus"	54	65	ANALYTICAL_METHOD	data mining
COMPARE and hierarchical cluster analyses of microarray-based transcriptomic mRNA expression data of 59 tumor cell lines revealed a specific gene expression profile predicting sensitivity or resistance towards honokiol	12	32	ANALYTICAL_METHOD	hierarchical cluster
To gain insight into possible modes of collateral sensitivity, we performed in silico molecular docking studies of honokiol to EGFR and EGFR-related downstream signal proteins	86	103	ANALYTICAL_METHOD	molecular docking
Several topics where TBI research is at the leading edge are 1) the use of large-scale biobanks linked to electronic health records, 2) pharmacogenomics, and 3) artificial intelligence and machine learning	161	184	ANALYTICAL_METHOD	artificial intelligence
Several topics where TBI research is at the leading edge are 1) the use of large-scale biobanks linked to electronic health records, 2) pharmacogenomics, and 3) artificial intelligence and machine learning	189	205	ANALYTICAL_METHOD	machine learning
We used the anti-epileptic drug brivaracetam as a case study and combine a hybrid data/knowledge-driven feature extraction with machine learning to systematically integrate clinical and genetic data from a clinical discovery dataset (n = 235 patients)	128	144	ANALYTICAL_METHOD	machine learning
To our knowledge, our model represents the first retrospectively validated machine learning model linking drug mechanism of action and the genetic, clinical and demographic background in epilepsy patients to clinical drug response	75	91	ANALYTICAL_METHOD	machine learning
Hence, it provides a blueprint for how machine learning-based multimodal data integration can act as a driver in achieving the goals of precision medicine in fields such as neurology	39	55	ANALYTICAL_METHOD	machine learning
Responses were assessed using multivariable logistic regression	44	63	ANALYTICAL_METHOD	logistic regression
Furthermore, molecular docking analysis of the chemotherapy drug, docetaxel, with CYP1B1 and ABCB1 revealed robust molecular interactions, with binding energies of -20	13	30	ANALYTICAL_METHOD	molecular docking
To accommodate various genetic architectures covering different effect directions, signal sparseness and across-trait correlation structures, we further propose an omnibus mtPRS method (mtPRS-O) by combining P values from mtPRS-PCA, mtPRS-ML (mtPRS based on machine learning) and stPRSs using Cauchy Combination Test	258	274	ANALYTICAL_METHOD	machine learning
Because of the size of the datasets generated by these omic approaches and their complexity, artificial intelligence methods are being increasingly applied to decipher their meaning	93	116	ANALYTICAL_METHOD	artificial intelligence
Large-scale multidimensional cancer genomic and pharmacological profiles have been created by several large consortium projects, including NCI-60, GDSC and DepMap, providing novel opportunities for data mining and further understanding of intrinsic therapeutic response mechanisms	198	209	ANALYTICAL_METHOD	data mining
, the use of artificial intelligence and machine learning is required to be attuned to the development of preventive and personalized medicine	13	36	ANALYTICAL_METHOD	artificial intelligence
, the use of artificial intelligence and machine learning is required to be attuned to the development of preventive and personalized medicine	41	57	ANALYTICAL_METHOD	machine learning
Batch submission facilitates multivariate analysis or data mining of targeted groups	54	65	ANALYTICAL_METHOD	data mining
Extensive in vitro cancer drug screening datasets have enabled scientists to identify biomarkers and develop machine learning models for predicting drug sensitivity	109	125	ANALYTICAL_METHOD	machine learning
CREAMMIST provides easy-to-use statistics derived from the integrative dose-response curves for various downstream analyses such as identifying biomarkers, selecting drug concentrations for experiments, and training robust machine learning models	223	239	ANALYTICAL_METHOD	machine learning
The random forest is the most used algorithm; it comprises several decision trees, reduces the training set's overfitting, and makes precise predictions	4	17	ANALYTICAL_METHOD	random forest
Recent pharmacogenomic studies on lithium response have provided promising findings, suggesting that the integration of genome-wide investigations with deep phenotyping, in silico analyses and machine learning could lead us closer to personalized treatments for BD	193	209	ANALYTICAL_METHOD	machine learning
This study aims to develop a machine learning model incorporating genomic data such as Single-Nucleotide Polymorphisms (SNPs) of Human Sulfatase 1 (SULF1) with a CT radiomic model based on pre-treatment CT images, to predict platinum resistance for ovarian cancer (OC) treatment	29	45	ANALYTICAL_METHOD	machine learning
With machine learning and integrated pharmacogenomics and metabolomics, we demonstrate that KA efficacy is not determined by the status of individual genes, but by the quantitative extent of the WE, leading to a therapeutic window in vivo	5	21	ANALYTICAL_METHOD	machine learning
We set out to determine whether machine learning-based algorithms that included functionally validated pharmacogenomic biomarkers joined with clinical measures could predict selective serotonin reuptake inhibitor (SSRI) remission/response in patients with major depressive disorder (MDD)	32	48	ANALYTICAL_METHOD	machine learning
These results demonstrate that machine learning can achieve accurate and, importantly, replicable prediction of SSRI therapy response using total baseline depression severity combined with pharmacogenomic biomarkers	31	47	ANALYTICAL_METHOD	machine learning
We argue for a new framework for personalised medicine analytics that capitalises on more detailed patient-level data and leverages recent advances in causal inference and machine learning tailored towards decision support applicable to critically ill patients	172	188	ANALYTICAL_METHOD	machine learning
<b>Methods:</b> We genotyped thirteen tagging and functional SNPs of <i>ABCG2</i> in 1004 patients, and assessed their association with response, toxicity and survival using unconditional logistic regression and Cox proportional hazards regression analyses respectively	188	207	ANALYTICAL_METHOD	logistic regression
Furthermore, we performed COMPARE and hierarchical cluster analyses of transcriptome-wide mRNA expression profiles of the National Cancer Institute tumor cell line panel	38	58	ANALYTICAL_METHOD	hierarchical cluster
To perform in silico molecular docking studies, we first generated homology models for human P-glycoprotein and ABCB5 based on the crystal structure of murine P-glycoprotein	21	38	ANALYTICAL_METHOD	molecular docking
Molecular docking of apigenin bound to the NDBs of P-glycoprotein and ABCB5 in molecular docking studies	0	17	ANALYTICAL_METHOD	molecular docking
In addition, the participants were divided into dexmedetomidine sensitive or dexmedetomidine tolerant groups based on whether they had a Ramsay score of at least four within 20 min, and <i>CYP2A6</i> rs28399433 was identified to have a significant influence on the dexmedetomidine sedation sensitivity by logistic regression with Plink software [<i>p</i> = 0	305	324	ANALYTICAL_METHOD	logistic regression
Beyond methods involving expression quantitative trait locus analysis and massively parallel reporter assays, we suggest the use of in silico mutagenesis through machine learning methods to understand the roles of variants in transcriptional regulation	162	178	ANALYTICAL_METHOD	machine learning
Since 2017, China, the United States, and the European Union have successively issued national-level artificial intelligence (AI) strategic development plans, and the human history is about to witness the 4th industrial revolution with the theme of "intelligence"	101	124	ANALYTICAL_METHOD	artificial intelligence
Graph structures have received increasing attention owing to their outstanding performance in machine learning	94	110	ANALYTICAL_METHOD	machine learning
With the release of high-precision protein structure prediction artificial intelligence, large-scale high-precision protein structure prediction and docking have become possible	64	87	ANALYTICAL_METHOD	artificial intelligence
Then, QuickVina 2 is used for molecular docking between the proteins and drugs	30	47	ANALYTICAL_METHOD	molecular docking
Genetic association studies suggest a genetic predisposition for cisplatin-induced ototoxicity	0	19	ANALYTICAL_METHOD	Genetic association
Data integration, data mining, and knowledge discovery (KD) methods would enable the simulation of complex systems and dynamical networks to establish predictive models for achieving predictive, preventive, and personalized medicine	18	29	ANALYTICAL_METHOD	data mining
Here, we introduce a sparse partial least squares (SPLS) framework with or without the network-regularized penalty to identify joint modular patterns demonstrated with a large-scale pairwise gene-expression and drug-response data	28	49	ANALYTICAL_METHOD	partial least squares
COMPARE and hierarchical cluster analyses of transcriptome-wide mRNA expression resulted in a set of 40 genes, which all harbored binding motifs in their promoter sequences for the transcription factor, NF-κB, which is known to be associated with drug resistance	12	32	ANALYTICAL_METHOD	hierarchical cluster
By in silico molecular docking studies, we found that scopoletin bound to NF-κB and its regulator IκB	13	30	ANALYTICAL_METHOD	molecular docking
Many machine learning techniques have been demonstrated in this domain	5	21	ANALYTICAL_METHOD	machine learning
We conclude that future studies should focus on modern genome-level tools, such as machine learning, polygenic risk scores and genome-wide association study-transcription meta-analyses, instead of focusing on just single variants	83	99	ANALYTICAL_METHOD	machine learning
Genetic association studies suggest a genetic predisposition for cisplatin-induced ototoxicity	0	19	ANALYTICAL_METHOD	Genetic association
Conditional logistic regression estimated odds ratios (ORs) and 95% confidence intervals (CIs) associated with regular use of NSAIDs and with relevant polymorphisms on ovarian cancer risk	12	31	ANALYTICAL_METHOD	logistic regression
Multivariable unconditional logistic regression estimated the association of NSAID use across stratum of each genotype	28	47	ANALYTICAL_METHOD	logistic regression
, PCR, real-time PCR, DNA micro-array and molecular docking can determine the adverse effects, drug toxicity, bioavailability and therapeutic potential of new drug	42	59	ANALYTICAL_METHOD	molecular docking
During the last decade, the interest to apply machine learning algorithms to genomic data has increased in many bioinformatics applications	46	62	ANALYTICAL_METHOD	machine learning
In this study, we propose a general framework to tackle these challenges with different machine learning algorithms and techniques	88	104	ANALYTICAL_METHOD	machine learning
Negative binomial regression and logistic regression were used	33	52	ANALYTICAL_METHOD	logistic regression
Negative binomial regression and logistic regression were used	0	28	ANALYTICAL_METHOD	Negative binomial regression
Moreover, a molecular docking study was carried out to check the binding profile of screened flavonoid compounds against DAX1	12	29	ANALYTICAL_METHOD	molecular docking
Application of artificial intelligence technologies such as the Internet of Things, machine learning tools and big data analysis to COVID-19 diagnosis could yield rapid and accurate results	15	38	ANALYTICAL_METHOD	artificial intelligence
In this review, relevant features of artificial intelligence and their potential applications in COVID-19 diagnosis and drug development are highlighted	37	60	ANALYTICAL_METHOD	artificial intelligence
Application of artificial intelligence technologies such as the Internet of Things, machine learning tools and big data analysis to COVID-19 diagnosis could yield rapid and accurate results	84	100	ANALYTICAL_METHOD	machine learning
The neural networks and machine learning tools can also be used to develop potential drug molecules	24	40	ANALYTICAL_METHOD	machine learning
5 decision tree, naïve Bayes, and random forests	2	15	ANALYTICAL_METHOD	decision tree
To discover the status of antidepressant treatments, we established an ensemble predictive model with a feature selection algorithm resulting from the analysis of genetic variants and clinical variables of 421 patients who were treated with selective serotonin reuptake inhibitors	104	121	ANALYTICAL_METHOD	feature selection
Our data revealed that the ensemble predictive algorithm with feature selection (using fewer biomarkers) performed comparably to other predictive algorithms (such as MFNNs and logistic regression) to derive the perplexing relationship between biomarkers and the status of antidepressant treatments	62	79	ANALYTICAL_METHOD	feature selection
We also compared our ensemble machine learning framework with other state-of-the-art models including multi-layer feedforward neural networks (MFNNs), logistic regression, support vector machine, C4	151	170	ANALYTICAL_METHOD	logistic regression
Our data revealed that the ensemble predictive algorithm with feature selection (using fewer biomarkers) performed comparably to other predictive algorithms (such as MFNNs and logistic regression) to derive the perplexing relationship between biomarkers and the status of antidepressant treatments	176	195	ANALYTICAL_METHOD	logistic regression
In the wake of recent advances in machine learning research, the study of pharmacogenomics using predictive algorithms serves as a new paradigmatic application	34	50	ANALYTICAL_METHOD	machine learning
In this work, our goal was to explore an ensemble machine learning approach which aims to predict probable antidepressant treatment response and remission in major depressive disorder (MDD)	50	66	ANALYTICAL_METHOD	machine learning
We also compared our ensemble machine learning framework with other state-of-the-art models including multi-layer feedforward neural networks (MFNNs), logistic regression, support vector machine, C4	30	46	ANALYTICAL_METHOD	machine learning
Our study demonstrates that the ensemble machine learning framework may present a useful technique to create bioinformatics tools for discriminating non-responders from responders prior to antidepressant treatments	41	57	ANALYTICAL_METHOD	machine learning
We also compared our ensemble machine learning framework with other state-of-the-art models including multi-layer feedforward neural networks (MFNNs), logistic regression, support vector machine, C4	102	132	ANALYTICAL_METHOD	multi-layer feedforward neural
We also compared our ensemble machine learning framework with other state-of-the-art models including multi-layer feedforward neural networks (MFNNs), logistic regression, support vector machine, C4	172	194	ANALYTICAL_METHOD	support vector machine
Moreover, the multinomial logistic regression analysis showed that SNP genotypes within the <i>SLC22A1</i>, <i>SLC22A2</i>, and <i>SLC22A3</i> genes, body mass index (BMI) and age of diagnosis were significantly associated with glycemic control (<i>p</i> < 0	26	45	ANALYTICAL_METHOD	logistic regression
Moreover, the multinomial logistic regression analysis showed that SNP genotypes within the <i>SLC22A1</i>, <i>SLC22A2</i>, and <i>SLC22A3</i> genes, body mass index (BMI) and age of diagnosis were significantly associated with glycemic control (<i>p</i> < 0	14	45	ANALYTICAL_METHOD	multinomial logistic regression
We used the manually curated relations between drugs and genes in PharmGKB database to train a support vector machine predictive model and applied this model prospectively to MEDLINE abstracts	95	117	ANALYTICAL_METHOD	support vector machine
Our quantitative analysis showed that a support vector machine classifiers trained on MEDLINE abstracts with single words (unigrams) used as features and PharmGKB relations used for supervision, achieve an overall sensitivity of 85% and specificity of 69%	40	62	ANALYTICAL_METHOD	support vector machine
In silico analysis of the amino-acid change using molecular docking showed that ABCC1 rs45511401 possibly impairs statin efflux	50	67	ANALYTICAL_METHOD	molecular docking
These data, in addition to data on the distribution of indices of drug susceptibility in clinical isolates of pathogens and PK-PD exposure-effect relationships, can be integrated in Monte Carlo simulations, such that antibiotic doses with the highest probability of killing the pathogen and the least probability of causing dose-related toxicity can be predicted	182	193	ANALYTICAL_METHOD	Monte Carlo
Recently, we have also implemented an automated natural language processing (NLP) tool to broaden our coverage of the pharmacogenomic literature	48	75	ANALYTICAL_METHOD	natural language processing
Because most signals from GWAS are in the non-coding region, other machine learning and omics approaches have been developed to identify the potential causative single-nucleotide polymorphisms and genes that explain these phenotypes	67	83	ANALYTICAL_METHOD	machine learning
Novel algorithms to interpret CYP2D6 function from sequencing data that consider structural variants, and machine learning approaches to characterise the functional impact of novel variants, are being developed	106	122	ANALYTICAL_METHOD	machine learning
The binding interaction patterns and conformational behaviors of screened drugs within the active region of Ewing sarcoma protein (EWS) were confirmed through molecular docking profiles	159	176	ANALYTICAL_METHOD	molecular docking
Luciferase-based reporter cell line experiments and molecular docking studies yielded supportive results emphasizing the inhibitory activity of CSA and its derivatives on MYC	52	69	ANALYTICAL_METHOD	molecular docking
This study assesses the value of potentially functional single nucleotide polymorphisms (pfSNPs) and employs six machine learning algorithms to identify the combination of SNPs that best predict myalgia	113	129	ANALYTICAL_METHOD	machine learning
Variants that were highly associated with myalgia from this and previous studies were extracted, assessed for potential functionality (pfSNPs) and incorporated into six machine learning models	169	185	ANALYTICAL_METHOD	machine learning
